BLEU-1,BLEU-2,BLEU-3,BLEU-4,CIDEr,METEOR,generated_caption,image_id,chair_hallucinated_objects_count,chair_hallucinated_objects_list,chair_has_hallucination,chair_mentioned_objects_count,chair_regression_score
0.1432523983584689,3.698761020823357e-09,1.2514249671867616e-11,8.656385437908144e-13,0.2277530841304459,0.0824742268041237,The red umbrella<eos>,COCO_train2014_000000012372,0,,0,1,0.0
0.0869565217353497,1.9881069311304567e-09,5.730863459917284e-12,3.1146377791205494e-13,0.0001143800101104,0.0316719688936019,"your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000012377,1,person,1,1,1.0
0.0248935341590385,1.1132726913181444e-09,3.9516022311264054e-09,7.4449031939320185e-09,0.2252820410482872,0.0738461538461538,zebra<eos>,COCO_train2014_000000012382,0,,0,1,0.0
0.3582656551674729,7.165313103230036e-09,2.0951502613228137e-11,1.2174183989911234e-12,0.3162201377981586,0.1050328227571116,"Kites, sand, water, and mountains.<eos>",COCO_train2014_000000012386,0,,0,1,0.0
0.5515605639774822,0.3729230059054938,2.7348494912400285e-06,7.751502103232945e-09,0.4138223449529569,0.1970900611209594,This is a cow in the mountains.<eos>,COCO_train2014_000000012407,0,,0,1,0.0
0.4776875402232972,0.3700151775889562,2.905392110293702e-06,8.748468734740506e-09,0.6302322426059561,0.212297627565478,A boat on a lake<eos>,COCO_train2014_000000012408,0,,0,1,0.0
0.6666666665555557,0.5504818824693483,0.3117659538273918,4.283619506777607e-05,0.6304133544122682,0.2463153839439659,The image is of a traffic light on a cloudy day.<eos>,COCO_train2014_000000012416,0,,0,1,0.0
0.0955882352934148,0.0704018963890703,0.0419789241601149,4.856356585065392e-06,6.721831798489702e-94,0.1054698216941783,This image shows a woman standing in the rain. The woman is wearing a black coat and carrying an umbrella. The woman is holding a black umbrella and is standing in the rain. The woman is wearing a black coat and carrying an umbrella. The woman is standing in the rain. The woman is wearing a black coat and carrying an umbrella. The woman is standing in the rain. The woman is wearing a black coat and carrying an umbrella. The woman is standing in the rain. The woman is wearing a black coat and carrying an umbrella. The woman is standing in the rain. The woman is wearing a black coat and carrying an umbrella. The woman is standing in the rain. The woman is wearing a black coat and carrying an umbrella. The woman,COCO_train2014_000000012418,0,,0,2,0.0
0.6249999999218752,0.2988071522935798,2.4596703666592337e-06,7.386099954758944e-09,0.1947163309886531,0.1337421572924602,The train is arriving at the station.<eos>,COCO_train2014_000000012421,0,,0,1,0.0
0.1739130434706994,0.0889108448909239,7.220435507223147e-07,2.0828838183001623e-09,0.0081080559788786,0.1416926643585084,This woman is wearing a pink t-shirt with a large white and black dog on it. She has blonde hair and sunglasses.<eos>,COCO_train2014_000000012460,1,dog,1,2,0.5
0.1194218850558244,4.136895448977816e-09,1.4526960551468522e-11,9.250379439222845e-13,0.0009382272981276,0.0173160173160173,The girl in the kitchen<eos>,COCO_train2014_000000012472,0,,0,1,0.0
0.0952380952335601,2.182178902253413e-09,6.304863686699914e-12,3.435094189227651e-13,0.0006937664312291,0.0271646859083191,"Include details about the people, objects, actions, and the setting.
Include details about the people, objects, actions, and the setting.<eos>",COCO_train2014_000000012529,0,,0,1,0.0
0.0915492957740032,0.0360356985675766,2.101096269876463e-07,5.082539514218318e-10,3.576688624992541e-96,0.113903385334337,The image is a photograph of a white bus in a street scene. The bus is parked at a bus stop with a car in front of it. The bus is parked in a street scene with a bus stop and a car in front of it. The bus is parked in a street scene with a bus stop and a car in front of it. The bus is parked in a street scene with a bus stop and a car in front of it. The bus is parked in a street scene with a bus stop and a car in front of it. The bus is parked in a street scene with a bus stop and a car in front of it. The bus is parked in a street scene with a bus stop and a car in front of it.,COCO_train2014_000000012544,0,,0,2,0.0
0.8999999998200003,0.8366600263620957,0.6402895823579823,7.825422898646865e-05,1.4104644942759177,0.3323847784015711,A boy wearing a life jacket in a boat.<eos>,COCO_train2014_000000012574,0,,0,1,0.0
0.2695973783624942,5.503133441363796e-09,1.6553420562960068e-11,1.0047301075023746e-12,0.2690337329143665,0.1270129641197837,Elephant in the bush<eos>,COCO_train2014_000000012597,0,,0,1,0.0
0.0150986916960606,6.752340199052528e-10,2.396767908167012e-09,4.5155620457122786e-09,0.1199668799212108,0.0668523676880222,giraffes<eos>,COCO_train2014_000000012620,0,,0,1,0.0
0.5833333332847223,0.3988620175739835,0.2515060604010984,3.6462858615851904e-05,0.9628851591089074,0.2961455873033294,This photo is of a dog and cows in a field.<eos>,COCO_train2014_000000012696,0,,0,2,0.0
0.4090909090723141,0.2791452631065508,0.1982531858792284,2.5306188055255207e-05,0.0895008609995734,0.2777865163296194,"I see a small bathroom with a shower and toilet, a laundry rack, a washing machine, a sink, and a broom.<eos>",COCO_train2014_000000012711,0,,0,2,0.0
0.4615384615029586,0.3396831102161606,0.2758005147375896,0.214016030318741,0.609380846562784,0.2198729959866453,"For example, you might write ""A yellow garbage truck in the city.""<eos>",COCO_train2014_000000012726,0,,0,1,0.0
0.0248935341590385,1.1132726913181444e-09,3.9516022311264054e-09,7.4449031939320185e-09,0.264416452893745,0.0779220779220779,zebra<eos>,COCO_train2014_000000012750,0,,0,1,0.0
0.2272727272623967,3.2897584746457503e-09,8.148906679830614e-12,4.108053662260277e-13,0.0013171966356331,0.055251798561151,What is the background of this image? What are the people doing? What are the objects doing? What is the setting?<eos>,COCO_train2014_000000012757,0,,0,1,0.0
0.1842105263109418,2.23129174989156e-09,5.171343737911397e-12,2.507180166314578e-13,0.0003297431224606,0.1309903537701867,"The main subject is the soup.
The other subject is the sandwich.
The other subject is the water.
The other subject is the table.
The other subject is the tea pot.
The other subject is the glass.<eos>",COCO_train2014_000000012766,1,sandwich,1,2,0.5
0.0677966101683424,1.081160058385353e-09,2.737169614016145e-12,1.3833410857932637e-13,1.4583742143313586e-17,0.0405181347150259,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the setting. Describe this image in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000012784,0,,0,1,0.0
0.690033310856987,0.6356120210374705,0.5706734491880957,0.4886103194825559,1.6166645560355883,0.3669679284306478,Caption: A slice of pizza being pulled from the whole pie.<eos>,COCO_train2014_000000012790,0,,0,1,0.0
0.0150986916960606,6.752340199052528e-10,2.396767908167012e-09,4.5155620457122786e-09,0.1299676176033033,0.0668523676880222,giraffe<eos>,COCO_train2014_000000012792,0,,0,1,0.0
0.4999999999500001,0.3333333332981482,2.4037492835763743e-06,6.674094718242314e-09,0.191727247544218,0.2072590267083532,This image shows a man on a mobile phone.<eos>,COCO_train2014_000000012797,0,,0,1,0.0
0.0434782608676749,1.405803892726323e-09,4.548589342479408e-12,2.6190877432762615e-13,5.926700446273683e-06,0.0168815943728018,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000012824,1,person,1,1,1.0
0.1142857142848979,0.0702367161820087,3.294198538928206e-07,7.147138298830398e-10,1.9968461941207944e-101,0.130799539680607,The room is spacious and well lit. The bed is made with a luxurious bed sheet and the room features a flat screen television and a large window that overlooks the pool. The room is furnished with a small table and a large wardrobe. There is also a small desk and a chair. The room has a spacious wardrobe that is filled with clothes and accessories. There is also a small table that is used for storing clothes and accessories. There is also a large window that overlooks the pool. The room features a small table and a chair that is used for storing clothes and accessories. There is also a large wardrobe that is filled with clothes and accessories. There is also a large window that overlooks the pool. The room features a small table and a chair that,COCO_train2014_000000012833,1,chair,1,4,0.25
0.0451117610487964,1.7471709924551731e-09,7.447787650563389e-12,8.647154591679328e-11,0.1169019664244058,0.1094422137330387,hot dog<eos>,COCO_train2014_000000012838,0,,0,1,0.0
0.2452830188632966,0.1682316462244086,0.1304472921075272,0.1074271647268228,3.7625429124610295e-08,0.2393612313185468,"The image is of a young boy brushing his teeth. You will be required to describe the image using a variety of words to capture the details of the image. Your description should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the setting.<eos>",COCO_train2014_000000012873,0,,0,1,0.0
0.4444444443456792,7.453559923291195e-09,1.9946949348216467e-11,1.0724314733358218e-12,0.0579691206084651,0.1255996877756063,A plane is taking off from a runway.<eos>,COCO_train2014_000000012875,0,,0,1,0.0
0.5999999998800002,0.3651483715950527,2.55436477410356e-06,6.985342055045127e-09,0.8487333759170033,0.2511883567531194,The image shows a bicycle leaning against a wall.<eos>,COCO_train2014_000000012876,0,,0,1,0.0
0.6249999998437503,0.2988071522562289,2.4596703663517755e-06,7.386099953835683e-09,0.3457553577380641,0.176786356459888,The train is coming down the track<eos>,COCO_train2014_000000012891,0,,0,1,0.0
0.0248935341590385,1.1132726913181444e-09,3.9516022311264054e-09,7.4449031939320185e-09,0.2034773298025823,0.0701754385964912,Bus<eos>,COCO_train2014_000000012892,0,,0,1,0.0
0.1739130434706994,2.8116077854526447e-09,7.220435507223149e-12,3.7039494075864316e-13,0.0006872273009611,0.0507936507936507,"Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000012902,1,person,1,1,1.0
0.6618726767729786,0.577729836515835,0.4613322791191417,0.3628241433602024,1.1042453364084233,0.2920310213768234,Stop sign with a snake on it.<eos>,COCO_train2014_000000012923,0,,0,1,0.0
0.2777777777623457,0.127827498133918,1.0070310583185435e-06,2.8724953479163113e-09,0.0893164774550822,0.1204298592286274,Describe this sandwich. What do you see? What do you think is going on in the sandwich?<eos>,COCO_train2014_000000012930,0,,0,1,0.0
0.299999999985,0.1777046633186087,1.2060770349385636e-06,3.1872714731477544e-09,0.1764814581185949,0.1571494223709488,"For example, you may want to describe the couch, the curtains, the light fixture, the tv, and the door.<eos>",COCO_train2014_000000012983,0,,0,2,0.0
0.6874999999570314,0.4281744192611847,0.2357062687511783,3.168053533620014e-05,0.4606054557557494,0.1873103786628777,The image is of a park bench overlooking a river with trees in autumn colors.<eos>,COCO_train2014_000000012999,0,,0,1,0.0
0.3809523809342404,0.276026223723469,0.2291339528020392,0.1912081757405872,0.1284924209126853,0.3152755349983263,"This is an image of a plane taking off from a runway.
What is the main subject of this image?<eos>",COCO_train2014_000000013000,0,,0,1,0.0
0.0248935341590385,1.1132726913181444e-09,3.9516022311264054e-09,7.4449031939320185e-09,0.1457196317805566,0.0701754385964912,giraffes<eos>,COCO_train2014_000000013016,0,,0,1,0.0
0.6814506850171169,0.4769161323277413,3.0906729549690263e-06,8.234815677311475e-09,0.6545965112900937,0.2092332953773523,"The bench, the bird and the cat<eos>",COCO_train2014_000000013040,0,,0,3,0.0
0.1739130434706994,2.8116077854526447e-09,7.220435507223149e-12,3.7039494075864316e-13,0.0082558872799815,0.0824978516184474,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013092,0,,0,1,0.0
0.0526315789445984,1.7099639200494264e-09,5.561282936163364e-12,3.219965714544208e-13,0.0001288231831382,0.0273244781783681,"Hint: You may use the following words to describe the image: people, action, objects, setting, and notable details.<eos>",COCO_train2014_000000013106,0,,0,1,0.0
0.1999999999866667,3.7796447298312975e-09,1.0319362512278992e-11,5.501034141770605e-13,0.0422711470866,0.0778588807785888,The fridge is full of photos and other items that have been left behind.<eos>,COCO_train2014_000000013144,0,,0,1,0.0
0.0248935341590385,1.1132726913181444e-09,3.9516022311264054e-09,7.4449031939320185e-09,0.1850477809837369,0.0738461538461538,zebras<eos>,COCO_train2014_000000013150,0,,0,1,0.0
0.3030303030211204,0.3077287274388611,0.2901937969850851,0.2644073920910372,0.0014165603016391,0.3532640628509185,"In this example, the cat is sleeping on the hood of a car. The cat is sleeping, so you can describe it as a cat sleeping on the hood of a car.<eos>",COCO_train2014_000000013158,0,,0,2,0.0
0.0869565217353497,1.9881069311304567e-09,5.730863459917284e-12,3.1146377791205494e-13,0.0004507225458979,0.0335429769392033,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013160,1,person,1,1,1.0
0.1599999999936,2.5819888973661806e-09,6.6180031310106615e-12,3.387969999600145e-13,0.0016806191018915,0.0414082145850796,How do you want the image to be interpreted by the person reading it? What is the main message that you want to convey?<eos>,COCO_train2014_000000013169,1,person,1,1,1.0
0.7272727272066117,0.6030226890979661,0.3431428327655144,4.740604259372055e-05,0.7569954256097742,0.3085202684346991,This image is of a man looking into a refrigerator.<eos>,COCO_train2014_000000013176,0,,0,1,0.0
0.5199999999792001,0.2549509756692288,0.1413823426660833,1.8931747781179e-05,0.0181344080311571,0.1956601149393069,"1. The airplane is a white and red color scheme with a silver colored wing and propeller.
2. The airplane is on the runway.<eos>",COCO_train2014_000000013215,0,,0,1,0.0
0.1304347826030246,0.0769990503474779,6.560201024695778e-07,1.9383418022552652e-09,0.0285790762512406,0.0812245914747206,This toilet is very advanced. It can read your mind and tell if you are hungry. It can even order you food.<eos>,COCO_train2014_000000013228,0,,0,1,0.0
0.0923076923069822,0.053500037616814,0.0281729766316558,3.6427018058077767e-06,2.3341701285959973e-90,0.1002842384356263,"The image above is a photograph of the beach. It is a popular destination for tourists and locals alike. The beach is crowded with people of all ages and ethnicities. There are a variety of activities taking place at the beach, including surfing, swimming, and sunbathing. The beach is lined with buildings and businesses, and there are many people walking along the boardwalk. The beach is popular because it is a fun and relaxing place to spend a day. There are many different activities to do on the beach, including swimming, surfing, and sunbathing. The beach is a popular destination for tourists and locals alike. People of all ages and ethnicities are walking along the boardwalk and enjoying the sun on the beach. There are many different activities to do",COCO_train2014_000000013230,0,,0,1,0.0
0.3124999999804688,4.564354645581603e-09,1.141677850914399e-11,5.816635420743959e-13,0.1246876113736735,0.0896053736356003,"What are the objects in the image? Animal, Bear, Car, Land vehicle, Person, Tree, Vehicle.<eos>",COCO_train2014_000000013258,0,,0,3,0.0
0.1304347826030246,2.4349237676800973e-09,6.560201024695779e-12,3.446913316568276e-13,0.000341637786533,0.051532142391446,"Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013278,0,,0,1,0.0
0.7777777776049386,0.5400617247435577,3.46680637093004e-06,9.128709289493236e-09,0.5701080104978421,0.2863780643506214,A white truck driving through a snowy street.<eos>,COCO_train2014_000000013279,0,,0,1,0.0
0.1259170684744299,0.1090473800598337,1.309590285535129e-06,8.070409085385518e-07,0.7216929550565112,0.1368027671662985,Teddy bears<eos>,COCO_train2014_000000013284,0,,0,1,0.0
0.4102564102458909,0.2545139051836993,0.1205240642860983,1.4850111042612878e-05,2.501312892788433e-05,0.2547646763497837,The image is of a street scene at night. There are two people walking through the rain with umbrellas. There are also a few cars parked in the street. The street is cobblestone and the buildings are brick.<eos>,COCO_train2014_000000013290,1,car,1,3,0.3333333333333333
0.3076923076686391,5.063696835012589e-09,1.3259105795695039e-11,6.948413844184121e-13,0.0263364263686558,0.0576923076923076,you can write a caption that makes people want to read it.<eos>,COCO_train2014_000000013318,0,,0,1,0.0
0.2173913043383743,0.0994053465565228,7.777978366949754e-07,2.202381494555949e-09,0.0004165579224884,0.047381011693587,"Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013320,1,person,1,1,1.0
0.0091578194352093,4.095501355535469e-10,1.4537132205186075e-09,2.7388268265591994e-09,0.1399330984534813,0.0701754385964912,giraffe<eos>,COCO_train2014_000000013332,0,,0,1,0.0
0.545454545355372,0.4045199174025575,0.3313007624084907,0.2596535888827098,2.043284435547229,0.2479796770787224,This is a pink fire hydrant in a suburban neighborhood.<eos>,COCO_train2014_000000013352,0,,0,1,0.0
0.0833333333310185,1.543033499577445e-09,4.1218349509775656e-12,2.146295243729496e-13,4.018337581953641e-07,0.0676454757472858,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the setting.<eos>",COCO_train2014_000000013355,0,,0,1,0.0
0.555555555432099,8.333333331423613e-09,2.148719981805321e-11,1.1339582219145234e-12,0.3561244582449699,0.1536224038664765,"Zebra, warthogs, and other animals in the field<eos>",COCO_train2014_000000013356,0,,0,1,0.0
0.2424242424168963,0.1230914909755444,7.877071547628814e-07,2.0090617206084272e-09,0.0024898776318514,0.1542921917374583,"This is a rodeo event, and the image shows two men and a sheep. The men are holding a rope and a lead rope. The sheep is running away from the men.<eos>",COCO_train2014_000000013455,0,,0,1,0.0
0.1238396999466203,2.873672255006085e-09,8.418157590915972e-12,4.656440953509614e-13,0.0016355171667592,0.0474656206430398,Do not include information about the person(s) in the image.<eos>,COCO_train2014_000000013463,1,person,1,1,1.0
0.4999999999772728,0.2672612418999869,0.1528553543591501,2.0821983208129715e-05,0.110631609779172,0.230611109739068,The image is of a baseball game. The batter is about to hit the ball. The umpire is in the background.<eos>,COCO_train2014_000000013506,0,,0,1,0.0
0.0869565217353497,1.9881069311304567e-09,5.730863459917284e-12,3.1146377791205494e-13,0.0002710654464092,0.035041063746578,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013517,1,person,1,1,1.0
0.1432523983584689,0.116965093464513,1.2514249671867613e-06,4.867843258511706e-09,0.7365879974197307,0.1415317517103186,The wine glasses<eos>,COCO_train2014_000000013568,0,,0,1,0.0
0.6191984996446447,0.4229931026759461,0.3142086712278531,5.091996652758037e-05,1.1643612894571007,0.3129391719260597,The cat is in a suitcase.<eos>,COCO_train2014_000000013574,0,,0,1,0.0
0.0150986916960606,6.752340199052528e-10,2.396767908167012e-09,4.5155620457122786e-09,0.2846694210705308,0.0779220779220779,vase<eos>,COCO_train2014_000000013578,0,,0,1,0.0
0.1860465116235803,0.0665558325624059,4.7628049328452643e-07,1.2819825042675062e-09,1.5952166518161523e-08,0.0975288303130148,This is a custom built motorcycle. The owner is a motorcycle enthusiast. He is very happy with the look and performance of his bike. The owner is a motorcycle enthusiast. He is very happy with the look and performance of his bike.<eos>,COCO_train2014_000000013616,0,,0,1,0.0
0.2999999999400001,5.773502690709485e-09,1.6091489740015198e-11,8.783602617783837e-13,0.5296984094674029,0.1197007481296758,"What are the objects in the image? Cat, Dog.<eos>",COCO_train2014_000000013636,0,,0,1,0.0
0.0248935341590385,1.1132726913181444e-09,3.9516022311264054e-09,7.4449031939320185e-09,0.2187039115679943,0.0779220779220779,Pizza<eos>,COCO_train2014_000000013675,0,,0,1,0.0
0.0091578194352093,4.095501355535469e-10,1.4537132205186075e-09,2.7388268265591994e-09,0.0802335435173936,0.0610687022900763,cat<eos>,COCO_train2014_000000013678,0,,0,1,0.0
0.1111111111080247,1.7817416126992963e-09,4.5366663800263576e-12,2.306344333727597e-13,6.957175224493766e-07,0.0451339915373765,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013703,1,person,1,1,1.0
0.1304347826030246,2.4349237676800973e-09,6.560201024695779e-12,3.446913316568276e-13,8.381973533075563e-05,0.0744093394108694,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013714,1,person,1,1,1.0
0.363636363570248,0.2696799449350384,2.0067114593115226e-06,5.637560314144947e-09,0.2407040575643008,0.2203296864614334,This image is about a bicycle leaning against a wall.<eos>,COCO_train2014_000000013715,0,,0,1,0.0
0.1278195488712194,0.0984037558065605,0.0605282014569035,0.0361395290672034,2.048058758816153e-90,0.1318153165154563,Caption: This image shows a young boy playing baseball. He is throwing a baseball towards the outfield. The boy is wearing a purple baseball jersey and a purple baseball glove. The baseball is being thrown from the pitcher's mound. The baseball is being thrown with a fast ball. The boy is wearing a baseball cap and a baseball glove. The baseball is being thrown with a fast ball. The boy is wearing a purple baseball jersey and a purple baseball glove. The baseball is being thrown from the pitcher's mound. The boy is throwing a baseball towards the outfield. The boy is wearing a baseball cap and a baseball glove. The baseball is being thrown from the pitcher's mound. The boy is throwing a baseball towards the outfield. The boy,COCO_train2014_000000013717,1,baseball glove,1,3,0.3333333333333333
0.1839397204937514,4.749303160991089e-09,1.6068614649454247e-11,1.1115018918919705e-12,0.0903320592899366,0.1145761344534197,woman and child<eos>,COCO_train2014_000000013719,0,,0,1,0.0
0.0150986916960606,6.752340199052528e-10,2.396767908167012e-09,4.5155620457122786e-09,0.1019218508957282,0.0610687022900763,giraffe<eos>,COCO_train2014_000000013754,0,,0,1,0.0
0.3999999999200002,0.2981423969386873,2.2314431664674195e-06,6.311969076838887e-09,0.6529822082670302,0.1579367056452901,This image shows a man walking beside an elephant.<eos>,COCO_train2014_000000013763,0,,0,1,0.0
0.2368421052569252,0.1600142241145317,0.1124643536531252,0.0798443441029159,1.6027181864466613e-05,0.2724705543772567,I am a black cat sitting on a bookshelf and looking up at the camera. I have gold eyes and a black coat with a long black tail. I am sitting on a bookshelf full of books.<eos>,COCO_train2014_000000013770,0,,0,1,0.0
0.1944444444390432,0.1290994448699432,0.0993420862130565,0.0738280626483911,2.461472934455869e-05,0.1403181520258531,"Example: This image shows a snowboarder on a ski slope. What can you see? The snowboarder, the ski lift, and the ski slope. What can you hear? The ski lift, the snow and the wind.<eos>",COCO_train2014_000000013800,0,,0,1,0.0
0.4999999999583334,6.7419986240450515e-09,1.6565038122083844e-11,8.430118945671953e-13,0.4149523210845453,0.1739130434782609,This image is of a skier jumping off a ski slope.<eos>,COCO_train2014_000000013802,0,,0,1,0.0
0.3715190997867868,7.326455450859374e-09,2.103416377214604e-11,1.1917040716272326e-12,0.0520630120173734,0.0655737704918032,The oranges are ripe and juicy.<eos>,COCO_train2014_000000013893,0,,0,1,0.0
0.0248935341590385,1.1132726913181444e-09,3.9516022311264054e-09,7.4449031939320185e-09,0.3349615495182622,0.0779220779220779,sheep<eos>,COCO_train2014_000000013900,0,,0,1,0.0
0.1304347826030246,2.4349237676800973e-09,6.560201024695779e-12,3.446913316568276e-13,0.0001675759666916,0.0757221880762138,"Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013938,1,person,1,1,1.0
0.7857142856581634,0.549725206037499,0.369300603198715,0.2601278440194003,0.7464435943854741,0.341825634024345,Caption: Man playing tennis with a ball and racket on a tennis court.<eos>,COCO_train2014_000000013967,0,,0,3,0.0
0.0248935341590385,1.1132726913181444e-09,3.9516022311264054e-09,7.4449031939320185e-09,0.1237637619516503,0.0779220779220779,pizza<eos>,COCO_train2014_000000013969,0,,0,1,0.0
0.1014492753615837,0.0666560871744598,0.0402769806714037,4.690393051751043e-06,2.2329525566897793e-96,0.1207281597555228,"This image is of a pizza shop. The pizza is on display in the window, and a man is preparing pizzas behind the counter. The pizza is for sale, and the man is preparing pizzas for customers. The neon signs in the window are for the restaurant's name and the type of pizza being sold. The pizza is being prepared in the window by a man behind the counter. The pizza is being prepared in the window by a man behind the counter. The pizza is being prepared in the window by a man behind the counter. The pizza is being prepared in the window by a man behind the counter. The pizza is being prepared in the window by a man behind the counter. The pizza is being prepared in the window by a man behind",COCO_train2014_000000013983,0,,0,2,0.0
0.0091578194352093,4.095501355535469e-10,1.4537132205186075e-09,2.7388268265591994e-09,0.1357699608831991,0.0701754385964912,Bananas<eos>,COCO_train2014_000000014034,0,,0,1,0.0
0.470588235266436,0.2425356250216204,1.5769573215394795e-06,4.091032653614925e-09,0.2080947510492792,0.196246750204557,This image shows a paved bike trail in a park with people riding bikes on it.<eos>,COCO_train2014_000000014089,0,,0,2,0.0
0.4814814814636489,0.2721655269656347,1.4362897932992938e-06,3.333333333202362e-09,0.0140570282710057,0.1723862975862673,"The man in the photo is carrying a heavy sack on his back, a woman is carrying a child, and a camel is walking behind them.<eos>",COCO_train2014_000000014152,0,,0,1,0.0
0.4736842105013851,0.2294157338581519,1.457468439571091e-06,3.729661124052713e-09,0.109783772202607,0.1858149563384279,This image shows a horse and a man on a horse. The man is wearing a traditional outfit.<eos>,COCO_train2014_000000014159,0,,0,2,0.0
0.0666666666644444,1.516196087106396e-09,4.346278690526959e-12,2.348265712181331e-13,1.2593531684050004e-05,0.0167014613778705,Describe the scene as if you were there. What can you see? What are the people doing? What is the setting? What can you hear? What can you smell?<eos>,COCO_train2014_000000014209,0,,0,1,0.0
0.2115384615343935,0.1115501632161238,6.290089214849726e-07,1.5012173807660586e-09,2.045811068823455e-12,0.1192250372578241,This is a photograph of me. I am wearing a grey shirt with a colorful tie. I have short brown hair and glasses. My hair is a little disheveled. I have a big smile on my face. I am standing in front of a brick wall with a red brick background.<eos>,COCO_train2014_000000014261,0,,0,1,0.0
0.3594631711499922,0.2009460215197323,1.821939680641682e-06,6.071333655582594e-09,0.3736045784892805,0.1283422459893048,Dan and a doughnut<eos>,COCO_train2014_000000014281,0,,0,1,0.0
0.1666666666597222,2.691909510176227e-09,6.90609811749577e-12,3.538911764175463e-13,6.902812022471585e-05,0.059076923076923,"You should also provide a detailed description of the image. Your description should include details about the people, objects, actions, and the setting.<eos>",COCO_train2014_000000014283,1,person,1,1,1.0
0.3292869815247012,6.721542363805207e-09,2.02183935325847e-11,1.2271801245099645e-12,0.48351799675958,0.1627118644067796,Tree of Traffic Lights<eos>,COCO_train2014_000000014290,1,traffic light,1,1,1.0
0.096296296295583,0.0599428509843895,0.0378051571902127,0.0252941333207605,3.3394006207309575e-89,0.083628204630651,"The image is of a couple in love. The couple is holding hands and walking down the street. The couple is wearing red raincoats and holding red umbrellas. The couple is walking on a street with a bright neon sign in the background. The neon sign says ""chocolates"". The couple is walking down the street at night. The couple is walking down the street at night in the rain. The couple is walking down the street in the rain. The couple is walking down the street in the rain at night. The couple is walking down the street at night in the rain. The couple is walking down the street in the rain at night. The couple is walking down the street in the rain at night. The couple is walking down the street in",COCO_train2014_000000014312,0,,0,1,0.0
0.1259170684744299,0.1090473800598337,1.309590285535129e-06,8.070409085385518e-07,0.4380353106776458,0.1716178426427516,Stop sign<eos>,COCO_train2014_000000014320,0,,0,1,0.0
0.1604938271585124,0.1097134314327009,5.341101548917896e-07,1.1822231945387742e-09,1.4947999640074768e-31,0.1464923388458391,"The image is a computer workstation. It contains a desktop computer, laptop, and three monitors. The desktop computer is a 27-inch iMac with a 27-inch display. The laptop is a 16-inch MacBook Pro. The workstation has a 20-inch iMac, 24-inch iMac, and 27-inch iMac. The workstation also has a 27-inch iMac with a 27-inch display. The workstation has a 24-inch iMac, a 27-inch iMac, and a 27-inch iMac. The workstation also has a 24-inch iMac, a 27-inch iMac, and a 27",COCO_train2014_000000014335,0,,0,1,0.0
0.0735294117641652,0.057166195047081,0.0418245884868301,4.842959611697935e-06,2.9608454741264377e-95,0.1110859679121687,This image shows a man leading a horse through water. The horse is running through the water. The horse is being led through the water. The man leading the horse is in the water with the horse. The man is leading the horse through the water. The man is leading the horse through the water. The man is leading the horse through the water. The man is leading the horse through the water. The man is leading the horse through the water. The man is leading the horse through the water. The man is leading the horse through the water. The man is leading the horse through the water. The man is leading the horse through the water. The man is leading the horse through the water. The man is leading the horse through the water,COCO_train2014_000000014357,0,,0,2,0.0
