BLEU-1,BLEU-2,BLEU-3,BLEU-4,CIDEr,METEOR,generated_caption,image_id,chair_hallucinated_objects_count,chair_hallucinated_objects_list,chair_has_hallucination,chair_mentioned_objects_count
0.23884377011164867,5.85045365006396e-09,1.830282338978762e-11,1.1000617045598687e-12,0.006568063817749773,0.030917874396135272,What are the main subjects?<eos>,COCO_train2014_000000013182,0,,0,0
0.12499999996875016,4.225771272548414e-09,1.4384239562738269e-11,8.783602617222665e-13,0.0008202999122412615,0.02185792349726776,What can you tell about the image?<eos>,COCO_train2014_000000013188,0,,0,0
0.1194218850558244,4.136895448977816e-09,1.4526960551468522e-11,9.250379439222845e-13,0.0006714904893820931,0.050928381962864734,What are the main subjects?<eos>,COCO_train2014_000000013195,0,,0,0
0.20217688650348561,4.952302097098729e-09,1.54930055133557e-11,9.311821291619466e-13,0.000865519562423966,0.020000000000000004,Describe the scene in detail.<eos>,COCO_train2014_000000013198,0,,0,0
1.111111110864198e-16,1.178511301707504e-16,1.256579068250238e-16,1.3485111856165858e-16,0.0,0.0,You can use this format for any image.<eos>,COCO_train2014_000000013202,0,,0,0
0.5199999999792001,0.2549509756692288,0.14138234266608338,1.8931747781178997e-05,0.01813440803115714,0.1956601149393069,"1. The airplane is a white and red color scheme with a silver colored wing and propeller.
2. The airplane is on the runway.<eos>",COCO_train2014_000000013215,0,,0,1
0.1304347826030246,0.07699905034747799,6.560201024695778e-07,1.9383418022552657e-09,0.028579076251240662,0.08122459147472062,This toilet is very advanced. It can read your mind and tell if you are hungry. It can even order you food.<eos>,COCO_train2014_000000013228,0,,0,1
0.09230769230698227,0.05350003761681405,0.028172976631655813,3.6427018058077767e-06,2.334170128595997e-90,0.10028423843562635,"The image above is a photograph of the beach. It is a popular destination for tourists and locals alike. The beach is crowded with people of all ages and ethnicities. There are a variety of activities taking place at the beach, including surfing, swimming, and sunbathing. The beach is lined with buildings and businesses, and there are many people walking along the boardwalk. The beach is popular because it is a fun and relaxing place to spend a day. There are many different activities to do on the beach, including swimming, surfing, and sunbathing. The beach is a popular destination for tourists and locals alike. People of all ages and ethnicities are walking along the boardwalk and enjoying the sun on the beach. There are many different activities to do",COCO_train2014_000000013230,0,,0,1
0.09999999998000014,3.333333332648151e-09,1.1157215832337106e-11,6.674094717574907e-13,1.3776914266087558e-08,0.020202020202020204,Write a caption that includes at least three sentences.<eos>,COCO_train2014_000000013235,0,,0,0
0.024893534159038506,1.1132726913181444e-09,3.951602231126405e-09,7.444903193932018e-09,0.038832786375647424,0.06106870229007633,Tower<eos>,COCO_train2014_000000013249,0,,0,0
0.09999999998000014,3.333333332648151e-09,1.1157215832337106e-11,6.674094717574907e-13,0.00030497619482238337,0.06620689655172413,What are the most important elements of the image?<eos>,COCO_train2014_000000013252,0,,0,0
0.3124999999804688,4.564354645581603e-09,1.141677850914399e-11,5.816635420743959e-13,0.1246876113736735,0.08960537363560034,"What are the objects in the image? Animal, Bear, Car, Land vehicle, Person, Tree, Vehicle.<eos>",COCO_train2014_000000013258,0,,0,3
4.104249927090697e-17,5.804285908809378e-17,6.515090651804188e-14,2.1827615550011675e-12,0.0,0.03512195121951219,1.<eos>,COCO_train2014_000000013267,0,,0,0
0.07162619917923453,2.615418999812674e-09,9.932566546857675e-12,7.279123483791415e-13,0.1585442464248673,0.11157247580083515,your computer screen.<eos>,COCO_train2014_000000013273,0,,0,0
0.11111111109876555,3.726779962059685e-09,1.2565790683898575e-11,7.583235672378979e-13,0.00029570647241415436,0.04205451552122836,What do you want to tell the reader?<eos>,COCO_train2014_000000013274,0,,0,0
0.1304347826030246,2.4349237676800977e-09,6.56020102469578e-12,3.446913316568276e-13,0.0003416377865330533,0.05153214239144608,"Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013278,0,,0,1
0.7777777776049386,0.5400617247435577,3.46680637093004e-06,9.128709289493235e-09,0.5701080104978421,0.2863780643506214,A white truck driving through a snowy street.<eos>,COCO_train2014_000000013279,0,,0,1
0.12499999999218755,2.8867513457616934e-09,8.411954328137418e-12,4.625799890027289e-13,0.00024272329541652628,0.020460358056265986,"What is the purpose of the image?
What is the main subject of the image?<eos>",COCO_train2014_000000013283,0,,0,0
0.12591706847442996,0.10904738005983379,1.3095902855351293e-06,8.070409085385518e-07,0.7216929550565112,0.1368027671662985,Teddy bears<eos>,COCO_train2014_000000013284,0,,0,1
0.4999999999583334,0.30151134455149564,0.2087064022232446,3.170233138218017e-05,0.29750292009829576,0.15440363577051194,A skateboarder is skateboarding down the stairs of a skate park<eos>,COCO_train2014_000000013285,0,,0,0
0.4102564102458909,0.2545139051836993,0.12052406428609833,1.4850111042612878e-05,2.5013128927884332e-05,0.2547646763497837,The image is of a street scene at night. There are two people walking through the rain with umbrellas. There are also a few cars parked in the street. The street is cobblestone and the buildings are brick.<eos>,COCO_train2014_000000013290,1,car,1,3
0.1194218850558244,4.136895448977816e-09,1.4526960551468522e-11,9.250379439222845e-13,0.0017918586233811571,0.03881401617250674,What is the image about?<eos>,COCO_train2014_000000013292,0,,0,0
1.0976232717490041e-16,1.227180124627569e-16,1.4018651105075565e-16,1.6581659742139797e-16,0.0,0.0,Write your caption here.<eos>,COCO_train2014_000000013294,0,,0,0
0.2982797722051723,5.776162951265759e-09,1.621717849773723e-11,8.930585330091313e-13,0.023882430765329293,0.06060606060606061,What is the main subject of the image?<eos>,COCO_train2014_000000013302,0,,0,0
0.30769230766863914,5.063696835012589e-09,1.325910579569504e-11,6.948413844184121e-13,0.026336426368655873,0.05769230769230769,you can write a caption that makes people want to read it.<eos>,COCO_train2014_000000013318,0,,0,1
0.21739130433837434,0.09940534655652287,7.777978366949754e-07,2.202381494555949e-09,0.000416557922488448,0.04738101169358703,"Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013320,1,person,1,1
0.12499999996875016,4.225771272548414e-09,1.4384239562738269e-11,8.783602617222665e-13,0.0011454749328471546,0.03361017578264301,What is your caption going to be?<eos>,COCO_train2014_000000013325,0,,0,0
0.009157819435209305,4.0955013555354697e-10,1.4537132205186077e-09,2.7388268265591994e-09,0.13993309845348134,0.07017543859649121,giraffe<eos>,COCO_train2014_000000013332,0,,0,1
0.35826565516747294,0.2265870955445612,2.0951502613228133e-06,6.846046757997816e-09,0.18130601674681446,0.1013622624981062,This image is a toilet.<eos>,COCO_train2014_000000013336,0,,0,0
0.545454545355372,0.40451991740255755,0.3313007624084907,0.2596535888827098,2.043284435547229,0.24797967707872245,This is a pink fire hydrant in a suburban neighborhood.<eos>,COCO_train2014_000000013352,0,,0,1
0.08333333333101856,1.5430334995774452e-09,4.121834950977566e-12,2.146295243729496e-13,4.018337581953641e-07,0.06764547574728588,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the setting.<eos>",COCO_train2014_000000013355,0,,0,1
0.555555555432099,8.333333331423613e-09,2.1487199818053214e-11,1.1339582219145234e-12,0.3561244582449699,0.15362240386647655,"Zebra, warthogs, and other animals in the field<eos>",COCO_train2014_000000013356,0,,0,1
0.1111111110864199,3.726779961645599e-09,1.2565790682502379e-11,7.583235671536399e-13,0.0006229606400710672,0.0665036674816626,What is the main subject of this image?<eos>,COCO_train2014_000000013362,0,,0,0
2.4893534159038484e-17,3.520477361430895e-17,3.9516022311264055e-14,1.3239118059502316e-12,0.0,0.0,1<eos>,COCO_train2014_000000013364,0,,0,0
0.2142857142704082,4.059989714404599e-09,1.111619628767246e-11,5.944549994012258e-13,0.016006484119072625,0.05970149253731343,"What is the scene like?
What are the main elements of the image?<eos>",COCO_train2014_000000013372,0,,0,0
0.1538461538343196,3.5805743699102604e-09,1.052375924412198e-11,5.84289629327371e-13,0.0005234943891890551,0.06433033964165703,A picture should be descriptive. You should not just describe the image.<eos>,COCO_train2014_000000013397,0,,0,0
1.0976232717490041e-16,1.227180124627569e-16,1.4018651105075565e-16,1.6581659742139797e-16,0.0,0.08056462931885167,What do you see?<eos>,COCO_train2014_000000013417,0,,0,0
2.3255813952947542e-17,2.353104026619684e-17,2.3814024664226343e-17,2.4105136854155117e-17,0.0,0.011510791366906477,"You can use descriptive words such as ""delicious,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,"" ""deliciously,""",COCO_train2014_000000013452,0,,0,0
0.2424242424168963,0.12309149097554445,7.877071547628814e-07,2.0090617206084272e-09,0.0024898776318514025,0.15429219173745837,"This is a rodeo event, and the image shows two men and a sheep. The men are holding a rope and a lead rope. The sheep is running away from the men.<eos>",COCO_train2014_000000013455,0,,0,1
0.12383969994662036,2.873672255006085e-09,8.418157590915972e-12,4.656440953509614e-13,0.0016355171667592596,0.04746562064303986,Do not include information about the person(s) in the image.<eos>,COCO_train2014_000000013463,1,person,1,1
0.11031211279549655,3.729230059054939e-09,1.2694046860151317e-11,7.751502103232947e-13,0.0015539134135711956,0.021798365122615803,Your caption should be specific and descriptive.<eos>,COCO_train2014_000000013468,0,,0,0
0.23884377011164867,5.85045365006396e-09,1.830282338978762e-11,1.1000617045598687e-12,0.024251943276335095,0.07715736040609138,What are the main subjects?<eos>,COCO_train2014_000000013471,0,,0,0
0.2920502935787644,5.700238056112239e-09,1.6156738845616765e-11,9.002836699641014e-13,0.001718266643940597,0.04516129032258065,What is the purpose of this image?<eos>,COCO_train2014_000000013482,0,,0,0
0.17647058822491354,3.3210558205738968e-09,9.025827529324986e-12,4.787218652070603e-13,0.0039494320587341505,0.04050632911392405,How do you see it? What do you think of the image? What are your impressions?<eos>,COCO_train2014_000000013489,0,,0,0
1.0976232717490041e-16,1.227180124627569e-16,1.4018651105075565e-16,1.6581659742139797e-16,0.0,0.0,Your caption should include:<eos>,COCO_train2014_000000013492,0,,0,0
0.0150986916960606,6.752340199052529e-10,2.396767908167012e-09,4.5155620457122786e-09,0.18904424294937583,0.06685236768802227,Pakistan<eos>,COCO_train2014_000000013497,0,,0,0
0.4999999999772728,0.26726124189998696,0.15285535435915018,2.0821983208129715e-05,0.11063160977917205,0.230611109739068,The image is of a baseball game. The batter is about to hit the ball. The umpire is in the background.<eos>,COCO_train2014_000000013506,0,,0,1
0.08695652173534975,1.9881069311304567e-09,5.730863459917284e-12,3.1146377791205494e-13,0.0002710654464092242,0.03504106374657802,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013517,1,person,1,1
0.16666666665972227,2.691909510176227e-09,6.90609811749577e-12,3.5389117641754623e-13,0.0009358053514774778,0.13039893381258244,"Describe the image in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000013524,0,,0,0
0.29999999994000015,0.1825741857975264,1.6091489740015195e-06,4.939382736029984e-09,0.028821881232847575,0.08451828387741941,How is this image different from the previous one?<eos>,COCO_train2014_000000013528,0,,0,0
0.10108844325174288,3.5018063953428727e-09,1.2296806625024978e-11,7.830277143606023e-13,0.000277365903837114,0.03419847328244275,What does the image show?<eos>,COCO_train2014_000000013529,0,,0,0
0.024893534159038506,1.1132726913181444e-09,3.951602231126405e-09,7.444903193932018e-09,0.17949967878355427,0.07017543859649121,Spray<eos>,COCO_train2014_000000013540,0,,0,0
0.12499999996875016,4.225771272548414e-09,1.4384239562738269e-11,8.783602617222665e-13,0.0007981762955858624,0.03744463122699576,Your caption should be specific and descriptive.<eos>,COCO_train2014_000000013547,0,,0,0
0.1194218850558244,4.136895448977816e-09,1.4526960551468522e-11,9.250379439222845e-13,0.000804529102983506,0.040253061406375745,What is the main subject?<eos>,COCO_train2014_000000013556,0,,0,0
0.12499999999479171,2.3312620205015374e-09,6.2746065527104185e-12,3.293328483675269e-13,2.071260761464195e-05,0.03883495145631068,"You can use any tool to create a caption for this image, including the image editor, a text editor, or a graphics editor.<eos>",COCO_train2014_000000013565,0,,0,0
0.14325239835846895,0.116965093464513,1.2514249671867613e-06,4.8678432585117065e-09,0.7365879974197307,0.14153175171031868,The wine glasses<eos>,COCO_train2014_000000013568,0,,0,1
0.6191984996446447,0.42299310267594614,0.3142086712278531,5.091996652758037e-05,1.1643612894571007,0.31293917192605974,The cat is in a suitcase.<eos>,COCO_train2014_000000013574,0,,0,1
0.18181818178512404,4.2640143263175525e-09,1.2641490043259242e-11,7.088856800859686e-13,0.004202053892825837,0.049780614280015956,Use the following guidelines to help you write your captions.<eos>,COCO_train2014_000000013576,0,,0,0
0.0150986916960606,6.752340199052529e-10,2.396767908167012e-09,4.5155620457122786e-09,0.28466942107053084,0.07792207792207793,vase<eos>,COCO_train2014_000000013578,0,,0,1
0.11111111110699591,2.0672455764087706e-09,5.549851695525016e-12,2.9050808465572906e-13,8.272367485223303e-05,0.03883495145631068,"How are the images related?
What are the main subjects?
What is the setting?
What is the action?
What is the environment?
What is the detail?<eos>",COCO_train2014_000000013595,0,,0,0
0.1111111110864199,3.726779961645599e-09,1.2565790682502379e-11,7.583235671536399e-13,0.0002805137416301523,0.016736401673640166,Use simple descriptive language to capture the information.<eos>,COCO_train2014_000000013603,0,,0,0
0.18604651162358038,0.06655583256240599,4.7628049328452643e-07,1.2819825042675062e-09,1.595216651816152e-08,0.09752883031301482,This is a custom built motorcycle. The owner is a motorcycle enthusiast. He is very happy with the look and performance of his bike. The owner is a motorcycle enthusiast. He is very happy with the look and performance of his bike.<eos>,COCO_train2014_000000013616,0,,0,1
0.29999999994000015,5.773502690709485e-09,1.60914897400152e-11,8.783602617783837e-13,0.5296984094674029,0.11970074812967582,"What are the objects in the image? Cat, Dog.<eos>",COCO_train2014_000000013636,0,,0,1
1.1031211279549644e-16,1.1792860905377833e-16,1.269404686015132e-16,1.3784336587052549e-16,0.0,0.0,Write your caption in the box below.<eos>,COCO_train2014_000000013650,0,,0,0
0.05147058823491567,6.174654780245667e-10,1.4170119787764894e-12,6.800913183814995e-14,1.8022479895487352e-96,0.0273037542662116,"You are an assistant to a video editor who is trying to create a video with a good quality but is not sure what to do. You have been asked to write a caption for a still frame of a video. You are unsure what to write and what to include in your caption. Your caption must be specific, descriptive, and focus on the main subjects. Your caption should include information about the main subjects, their actions, the setting, and any notable details. You are an assistant to a video editor who is trying to create a video with a good quality but is not sure what to do. You have been asked to write a caption for a still frame of a video. Your caption should be specific, descriptive, and focus on the main subjects",COCO_train2014_000000013662,0,,0,0
9.157819435209296e-18,1.2951112443799125e-17,1.453713220518608e-14,4.870399353332467e-13,0.0,0.0,13<eos>,COCO_train2014_000000013670,0,,0,0
0.22062422559099293,5.273927726724911e-09,1.599349684745656e-11,9.218141453123176e-13,0.0008361703414480335,0.04623844623844624,What is your impression of the image?<eos>,COCO_train2014_000000013671,0,,0,0
0.024893534159038506,1.1132726913181444e-09,3.951602231126405e-09,7.444903193932018e-09,0.2187039115679943,0.07792207792207793,Pizza<eos>,COCO_train2014_000000013675,0,,0,1
0.009157819435209305,4.0955013555354697e-10,1.4537132205186077e-09,2.7388268265591994e-09,0.08023354351739365,0.06106870229007633,cat<eos>,COCO_train2014_000000013678,0,,0,1
0.11111111110802473,1.7817416126992965e-09,4.5366663800263576e-12,2.306344333727597e-13,6.957175224493766e-07,0.045133991537376586,"You are a helpful vision-language assistant that generates detailed and accurate image captions. Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013703,1,person,1,1
0.1304347826030246,2.4349237676800977e-09,6.56020102469578e-12,3.446913316568276e-13,8.381973533075563e-05,0.07440933941086944,"Your caption should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013714,1,person,1,1
0.36363636357024803,0.26967994493503844,2.0067114593115226e-06,5.637560314144947e-09,0.2407040575643008,0.22032968646143344,This image is about a bicycle leaning against a wall.<eos>,COCO_train2014_000000013715,0,,0,1
0.1278195488712194,0.09840375580656058,0.06052820145690354,0.036139529067203496,2.048058758816153e-90,0.13181531651545633,Caption: This image shows a young boy playing baseball. He is throwing a baseball towards the outfield. The boy is wearing a purple baseball jersey and a purple baseball glove. The baseball is being thrown from the pitcher's mound. The baseball is being thrown with a fast ball. The boy is wearing a baseball cap and a baseball glove. The baseball is being thrown with a fast ball. The boy is wearing a purple baseball jersey and a purple baseball glove. The baseball is being thrown from the pitcher's mound. The boy is throwing a baseball towards the outfield. The boy is wearing a baseball cap and a baseball glove. The baseball is being thrown from the pitcher's mound. The boy is throwing a baseball towards the outfield. The boy,COCO_train2014_000000013717,1,baseball glove,1,3
0.18393972049375146,4.749303160991089e-09,1.6068614649454247e-11,1.1115018918919703e-12,0.09033205928993665,0.11457613445341973,woman and child<eos>,COCO_train2014_000000013719,0,,0,1
0.7272727272066117,0.38138503566183213,0.25282980088816914,3.770063804146999e-05,0.6078721228650646,0.21049179845829855,"A plate of breakfast consisting of eggs, toast, and milk.<eos>",COCO_train2014_000000013720,0,,0,0
4.166666666493056e-17,4.2562826536125426e-17,4.350569195436141e-17,4.4499459569724386e-17,0.0,0.046302250803858525,"Describe the image in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000013722,0,,0,0
0.49999999997222233,0.29704426287601454,1.7667460064728174e-06,4.3788268655941835e-09,0.18319996929113053,0.21186431698543529,The surfer is riding a wave in front of a concrete breakwater with buildings in the background.<eos>,COCO_train2014_000000013728,0,,0,0
0.1194218850558244,4.136895448977816e-09,1.4526960551468522e-11,9.250379439222845e-13,0.0002318716718163206,0.020000000000000004,What does the image show?<eos>,COCO_train2014_000000013731,0,,0,0
0.0150986916960606,6.752340199052529e-10,2.396767908167012e-09,4.5155620457122786e-09,0.10192185089572825,0.06106870229007633,giraffe<eos>,COCO_train2014_000000013754,0,,0,1
0.3999999999200002,0.2981423969386873,2.2314431664674195e-06,6.311969076838887e-09,0.6529822082670302,0.1579367056452901,This image shows a man walking beside an elephant.<eos>,COCO_train2014_000000013763,0,,0,1
0.23684210525692528,0.16001422411453173,0.1124643536531252,0.07984434410291594,1.6027181864466613e-05,0.27247055437725676,I am a black cat sitting on a bookshelf and looking up at the camera. I have gold eyes and a black coat with a long black tail. I am sitting on a bookshelf full of books.<eos>,COCO_train2014_000000013770,0,,0,1
0.13300896851014493,3.0864430601764595e-09,9.041450022942637e-12,5.001210503753419e-13,0.0007591427370309759,0.05558312655086849,"Include the main subjects of the image, their actions, and any notable details.<eos>",COCO_train2014_000000013797,0,,0,0
0.19444444443904324,0.12909944486994326,0.09934208621305657,0.07382806264839116,2.461472934455869e-05,0.14031815202585315,"Example: This image shows a snowboarder on a ski slope. What can you see? The snowboarder, the ski lift, and the ski slope. What can you hear? The ski lift, the snow and the wind.<eos>",COCO_train2014_000000013800,0,,0,1
0.4999999999583334,6.741998624045051e-09,1.6565038122083844e-11,8.430118945671953e-13,0.4149523210845453,0.1739130434782609,This image is of a skier jumping off a ski slope.<eos>,COCO_train2014_000000013802,0,,0,1
0.33093633838648934,6.459215935396237e-09,1.8307983629515338e-11,1.0201550479411466e-12,0.0036002194360964584,0.04301075268817204,What is your interpretation of the image?<eos>,COCO_train2014_000000013815,0,,0,0
0.12499999996875016,4.225771272548414e-09,1.4384239562738269e-11,8.783602617222665e-13,0.0003446044267875558,0.06507177033492824,How does the image make you feel?<eos>,COCO_train2014_000000013835,0,,0,0
0.12499999996875016,4.225771272548414e-09,1.4384239562738269e-11,8.783602617222665e-13,0.0017094546964624893,0.07552707597169228,Your caption should be specific and descriptive.<eos>,COCO_train2014_000000013844,0,,0,0
0.15384615382248532,3.580574369634832e-09,1.0523759243312461e-11,5.842896292824257e-13,0.0015995017668494237,0.027538726333907054,"You can use text, images, and even video to describe the image.<eos>",COCO_train2014_000000013856,0,,0,0
0.22222222217283966,5.270462765739487e-09,1.5831904189457608e-11,9.018037815333522e-13,0.0005151550479084795,0.061399548532731385,"In this image, what are the main subjects?<eos>",COCO_train2014_000000013868,0,,0,0
0.22222222217283966,5.270462765739487e-09,1.5831904189457608e-11,9.018037815333522e-13,0.0013008900365469363,0.062146022354900333,How can you describe the image in detail?<eos>,COCO_train2014_000000013874,0,,0,0
0.19999999996000015,4.714045206941321e-09,1.4057211085381864e-11,7.936880924342154e-13,0.0027867270207091676,0.046511627906976744,What are the main subjects? What is the setting?<eos>,COCO_train2014_000000013879,0,,0,0
0.3715190997867868,7.326455450859374e-09,2.1034163772146037e-11,1.1917040716272326e-12,0.05206301201737344,0.06557377049180328,The oranges are ripe and juicy.<eos>,COCO_train2014_000000013893,0,,0,1
0.024893534159038506,1.1132726913181444e-09,3.951602231126405e-09,7.444903193932018e-09,0.33496154951826224,0.07792207792207793,sheep<eos>,COCO_train2014_000000013900,0,,0,1
0.047619047618669696,6.172133998434496e-10,1.4537274877687875e-12,7.069455643798849e-14,1.215665031234132e-83,0.0315893385982231,The image is a wagon. It is a wooden wagon with a green color. The wagon has a small door. The wagon has a ladder. The wagon has a green color. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder. The wagon has a ladder.,COCO_train2014_000000013901,0,,0,0
0.3333333332592594,6.454972242199766e-09,1.8123006212411885e-11,9.980099401403394e-13,0.00443632519625524,0.058679706601466985,What is the main subject of the image?<eos>,COCO_train2014_000000013908,0,,0,0
0.11111111110493832,2.556549962678361e-09,7.41986827790936e-12,4.0623218788768687e-13,0.004343974736783219,0.04000000000000001,How does this image compare to other images you have seen? What are the similarities and differences?<eos>,COCO_train2014_000000013909,0,,0,0
0.6153846153372783,0.22645540681077383,1.670542649477929e-06,4.646684393262083e-09,0.34280734030670845,0.17189643895446685,This is a fruit market in a small village in the mountains.<eos>,COCO_train2014_000000013912,0,,0,0
0.21739130433837434,0.09940534655652287,7.777978366949754e-07,2.202381494555949e-09,0.0004490301411771806,0.055532766743033694,"Write your captions in the following format:
1. Write a title for your caption.
2. Write a sentence that explains your caption.<eos>",COCO_train2014_000000013914,0,,0,0
0.22727272726239672,3.2897584746457508e-09,8.148906679830614e-12,4.1080536622602774e-13,0.009523376842785982,0.07476635514018691,You can use your camera to take a picture of the image or you can take a picture of the image.<eos>,COCO_train2014_000000013916,0,,0,0
0.12383969992892904,4.229931026759462e-09,1.4584274597955134e-11,9.054992803586729e-13,0.0005768119685613565,0.02197802197802198,Describe the scene using specific details.<eos>,COCO_train2014_000000013920,0,,0,0
0.0416666666649306,1.345954755088114e-09,4.35056919543614e-12,2.502388506469318e-13,0.00017427147180198408,0.02852897473997029,"Describe the image in detail. What do you see? Include information about the main subjects, their actions, the setting, and any notable details.<eos>",COCO_train2014_000000013921,0,,0,0
0.11031211279549655,3.729230059054939e-09,1.2694046860151317e-11,7.751502103232947e-13,0.0007197115277968646,0.0175054704595186,What is your vision for this image?<eos>,COCO_train2014_000000013922,0,,0,0
2.4893534159038484e-17,3.520477361430895e-17,3.9516022311264055e-14,1.3239118059502316e-12,0.0,0.0,1.<eos>,COCO_train2014_000000013934,0,,0,0
0.1304347826030246,2.4349237676800977e-09,6.56020102469578e-12,3.446913316568276e-13,0.00016757596669165993,0.07572218807621388,"Your captions should be specific, descriptive, and focus on the key elements of the image including people, objects, actions, and the environment.<eos>",COCO_train2014_000000013938,1,person,1,1
0.07692307691715985,2.531848417506296e-09,8.35271324738965e-12,4.91327054771308e-13,0.0001510586249820644,0.017094017094017092,"You can use your own words, or use the following sample captions.<eos>",COCO_train2014_000000013944,0,,0,0
0.29999999994000015,5.773502690709485e-09,1.60914897400152e-11,8.783602617783837e-13,0.31884473892750054,0.10265486725663715,Describe the food and the chips in the foreground.<eos>,COCO_train2014_000000013949,0,,0,0
0.12591706847442996,0.10904738005983379,1.3095902855351293e-06,8.070409085385518e-07,0.2628868398895699,0.14258795881263447,Tennis player<eos>,COCO_train2014_000000013959,0,,0,0
0.7857142856581634,0.549725206037499,0.36930060319871505,0.26012784401940037,0.7464435943854741,0.341825634024345,Caption: Man playing tennis with a ball and racket on a tennis court.<eos>,COCO_train2014_000000013967,0,,0,3
0.024893534159038506,1.1132726913181444e-09,3.951602231126405e-09,7.444903193932018e-09,0.12376376195165038,0.07792207792207793,pizza<eos>,COCO_train2014_000000013969,0,,0,1
1.5098691696060585e-17,2.1352774565320712e-17,2.3967679081670125e-14,8.029931010643379e-13,0.0,0.0,2<eos>,COCO_train2014_000000013979,0,,0,0
0.10144927536158373,0.06665608717445987,0.040276980671403756,4.690393051751043e-06,2.232952556689779e-96,0.1207281597555228,"This image is of a pizza shop. The pizza is on display in the window, and a man is preparing pizzas behind the counter. The pizza is for sale, and the man is preparing pizzas for customers. The neon signs in the window are for the restaurant's name and the type of pizza being sold. The pizza is being prepared in the window by a man behind the counter. The pizza is being prepared in the window by a man behind the counter. The pizza is being prepared in the window by a man behind the counter. The pizza is being prepared in the window by a man behind the counter. The pizza is being prepared in the window by a man behind the counter. The pizza is being prepared in the window by a man behind",COCO_train2014_000000013983,0,,0,2
0.037037037035665334,1.1935247900206674e-09,3.848052244066257e-12,2.2073840969171684e-13,7.441183322065222e-06,0.053926839647429496,"What are you saying? Your caption should be specific, descriptive, and focus on the main subjects. You can also include information about the background and environment.<eos>",COCO_train2014_000000013986,0,,0,0
0.1194218850558244,4.136895448977816e-09,1.4526960551468522e-11,9.250379439222845e-13,0.0004052660770915549,0.021563342318059297,What is this image of?<eos>,COCO_train2014_000000013988,0,,0,0
0.1194218850558244,4.136895448977816e-09,1.4526960551468522e-11,9.250379439222845e-13,0.0010386803597698612,0.04163746048412862,What is this image about?<eos>,COCO_train2014_000000013995,0,,0,0
0.32928698152470126,0.21255383258936583,2.0218393532584693e-06,6.900940974641912e-09,0.3952999980837354,0.1213954492149357,This is a toilet.<eos>,COCO_train2014_000000014006,0,,0,0
0.22222222219753096,5.270462766325093e-09,1.5831904191216705e-11,9.018037816335524e-13,0.0018745883645424131,0.08606356968215162,What is the main subject of this image?<eos>,COCO_train2014_000000014008,0,,0,0
1.2499999996875005e-16,1.3363062092161143e-16,1.4384239562738273e-16,1.561969968017105e-16,0.0,0.03502262287740065,You may include more than one caption.<eos>,COCO_train2014_000000014014,0,,0,0
0.18071652707503474,3.6888606617552455e-09,1.109608963381069e-11,6.734907319143846e-13,0.22539175850147575,0.11214796132828919,This is a cake.<eos>,COCO_train2014_000000014017,0,,0,0
0.28216057486948465,6.911494339490884e-09,2.1622230996366503e-11,1.2995693494765325e-12,0.0020161519919813463,0.030987416400760463,What is the main subject?<eos>,COCO_train2014_000000014025,0,,0,0
0.10108844325174288,3.5018063953428727e-09,1.2296806625024978e-11,7.830277143606023e-13,0.0013340655959884359,0.0342061389026192,What are the main subjects?<eos>,COCO_train2014_000000014027,0,,0,0
0.009157819435209305,4.0955013555354697e-10,1.4537132205186077e-09,2.7388268265591994e-09,0.13576996088319915,0.07017543859649121,Bananas<eos>,COCO_train2014_000000014034,0,,0,1
